"","game_str","play_per_game","ball_position_x","ball_position_y","ball_position_z","batter","ball_dist","batter_hand","hit_side","push_pull","x_ball_pos","pitcher_is_righty","pitcher_hand"
"766","1883_045_Vis3AF_Home3A",53,-34.8771,380.496,3.93129,547,382.091112328473,"R","L","pull",-2.573118,"True","R"
"767","1883_045_Vis3AF_Home3A",79,-115.1556,102.729,4.2792,920,154.318047072791,"R","L","pull",-2.675577,"True","R"
"768","1883_045_Vis3AF_Home3A",86,-124.5837,184.533,-0.1191,404,222.651131581876,"R","L","pull",-2.920911,"True","R"
"769","1883_045_Vis3AF_Home3A",88,0.339051,241.8402,6.41685,345,241.840437668353,"R","R","push",-2.981013,"True","R"
"770","1883_045_Vis3AF_Home3A",95,-2.8428,7.4616,-0.0945,461,7.98479720468842,"L","L","push",-2.975709,"True","R"
"771","1883_046_Vis2AE_Home2A",105,100.4316,109.5333,-1.718613,637,148.607032429323,"R","R","push",2.268639,"False","L"
"772","1883_046_Vis2AE_Home2A",113,99.8901,207.0861,-1.707348,334,229.918865887991,"R","R","push",2.217789,"False","L"
"773","1883_046_Vis2AE_Home2A",116,-34.7853,300.147,3.35901,702,302.155984063017,"R","L","pull",1.292691,"False","L"
"774","1883_046_Vis2AE_Home2A",130,49.1121,243.4728,-0.832203,544,248.376735436816,"L","R","pull",1.399563,"False","L"
"775","1883_046_Vis2AE_Home2A",132,-1.9944,8.0415,-0.2397,993,8.28512846068183,"L","L","push",1.352133,"False","L"
"776","1883_046_Vis2AE_Home2A",166,22.90995,45.8706,-0.01905963,637,51.273558032991,"R","R","push",2.451768,"False","L"
"777","1883_046_Vis2AE_Home2A",17,135.9381,188.5785,0.92466,993,232.467240044399,"L","R","pull",2.408016,"False","L"
"778","1883_046_Vis2AE_Home2A",176,0.7158,6.6906,-0.2298,651,6.7287813161077,"R","R","push",2.048688,"False","L"
"779","1883_046_Vis2AE_Home2A",187,14.97036,142.101,-0.0645228,544,142.887388805064,"L","R","pull",2.262108,"False","L"
"780","1883_046_Vis2AE_Home2A",188,-210.609,225.1119,-1.6143,993,308.271825508933,"L","L","push",2.217123,"False","L"
"781","1883_046_Vis2AE_Home2A",21,-2.8353,11.9649,-0.2787,442,12.296249757548,"L","L","push",2.29578,"False","L"
"782","1883_046_Vis2AE_Home2A",222,-43.5561,283.5963,2.465283,798,286.921583748766,"L","L","push",-3.00198,"True","R"
"783","1883_046_Vis2AE_Home2A",233,-84.3654,308.631,3.81603,334,319.954082452717,"R","L","pull",-2.869644,"True","R"
"784","1883_046_Vis2AE_Home2A",24,72.6276,354.669,-1.245084,975,362.028821839864,"R","R","push",2.330415,"False","L"
"785","1883_046_Vis2AE_Home2A",28,27.91248,115.3707,1.900959,798,118.699220546052,"L","R","pull",2.237817,"False","L"
"786","1883_046_Vis2AE_Home2A",32,0.9378,14.487,-0.27,637,14.5173219927093,"R","R","push",2.342574,"False","L"
"787","1883_046_Vis2AE_Home2A",40,12.24801,20.59977,0.304749,334,23.9658981265673,"R","R","push",2.454933,"False","L"
"788","1883_046_Vis2AE_Home2A",67,-120.5868,229.0719,0.9618,702,258.87277126776,"R","L","pull",2.063304,"False","L"
"789","1883_046_Vis2AE_Home2A",73,-6.426,23.26719,0.0569775,544,24.1382602209873,"L","L","push",1.952478,"False","L"
"790","1883_046_Vis2AE_Home2A",90,109.4211,158.1933,-1.06383,442,192.348894694251,"L","R","pull",2.53338,"False","L"
"791","1883_046_Vis2AE_Home2A",92,26.60799,72.9519,0.2497422,975,77.6528482764805,"R","R","push",2.454078,"False","L"
"792","1883_046_Vis2AE_Home2A",99,95.6544,162.4014,-0.911532,798,188.478059628488,"L","R","pull",2.424486,"False","L"
"793","1883_047_Vis2AE_Home2A",101,-129.1932,259.0872,2.703348,637,289.511761643772,"R","L","pull",-1.697544,"True","R"
"794","1883_047_Vis2AE_Home2A",106,59.0187,70.8897,3.60231,798,92.2418371227503,"L","R","pull",-2.076195,"True","R"
"795","1883_047_Vis2AE_Home2A",109,-0.477,5.1759,-0.1896,334,5.19783318412586,"R","L","pull",-2.004501,"True","R"
"796","1883_047_Vis2AE_Home2A",129,120.9849,170.8959,-0.542766,827,209.386615295295,"L","R","pull",-1.508163,"True","R"
"797","1883_047_Vis2AE_Home2A",132,18.10896,275.2182,2.39292,544,275.813328255764,"L","R","pull",-1.798047,"True","R"
"798","1883_047_Vis2AE_Home2A",157,7.66419,26.62347,-0.1453041,637,27.7046740315962,"R","R","push",-1.874532,"True","R"
"799","1883_047_Vis2AE_Home2A",162,129.1479,180.8121,2.930049,798,222.198549907104,"L","R","pull",-1.994064,"True","R"
"800","1883_047_Vis2AE_Home2A",180,-73.9065,292.7523,4.29414,334,301.937211846337,"R","L","pull",-2.005257,"True","R"
"801","1883_047_Vis2AE_Home2A",192,-24.98523,134.2425,0.1953255,702,136.547832368013,"R","L","pull",-1.878264,"True","R"
"802","1883_047_Vis2AE_Home2A",204,0.1930803,26.67708,0.1703568,827,26.6777787180389,"L","R","pull",-1.15314,"True","R"
"803","1883_047_Vis2AE_Home2A",208,160.6752,186.153,4.3509,544,245.905386895123,"L","R","pull",-1.435206,"True","R"
"804","1883_047_Vis2AE_Home2A",226,-2.1075,5.5629,-0.1875,637,5.94873202119578,"R","L","pull",-2.075796,"True","R"
"805","1883_047_Vis2AE_Home2A",227,-4.7034,8.2146,-0.267,798,9.46581347375914,"L","L","push",-1.533243,"True","R"
"806","1883_047_Vis2AE_Home2A",32,-163.23,181.7829,-1.816524,993,244.313437273536,"R","L","pull",-2.505141,"True","R"
"807","1883_047_Vis2AE_Home2A",68,-62.3595,390.606,15.18222,702,395.552467412668,"R","L","pull",-2.222949,"True","R"
"808","1883_047_Vis2AE_Home2A",88,136.7985,189.6564,-1.114698,442,233.844776856807,"L","R","pull",-1.633896,"True","R"
"809","1883_047.5_Vis2AE_Home2A",101,-1.127121,61.2381,5.98833,442,61.2484717634542,"L","L","push",2.722614,"False","L"
"810","1883_047.5_Vis2AE_Home2A",129,119.601,270.0951,3.21639,637,295.390863509706,"R","R","push",2.701701,"False","L"
"811","1883_047.5_Vis2AE_Home2A",130,-0.5829,7.9698,-0.2313,334,7.99108781393372,"R","L","pull",3.01908,"False","L"
"812","1883_047.5_Vis2AE_Home2A",141,230.2941,226.1217,-1.244667,394,322.748192412754,"L","R","pull",2.52339,"False","L"
"813","1883_047.5_Vis2AE_Home2A",15,1.6923,14.0667,-0.2679,993,14.1681307228583,"L","R","pull",2.833383,"False","L"
"814","1883_047.5_Vis2AE_Home2A",154,-7.08489,20.55939,0.1465371,647,21.7459003833872,"L","L","push",2.942766,"False","L"
"815","1883_047.5_Vis2AE_Home2A",158,-3.0264,4.656,-0.1761,442,5.55314622173773,"L","L","push",2.785035,"False","L"
"816","1883_047.5_Vis2AE_Home2A",177,84.6387,307.068,4.08675,798,318.519177070534,"L","R","pull",-2.263143,"True","R"
"817","1883_047.5_Vis2AE_Home2A",178,-217.9272,233.5488,4.0398,637,319.432788675928,"R","L","pull",-2.612634,"True","R"
"818","1883_047.5_Vis2AE_Home2A",18,-1.5624,4.8048,-0.171,442,5.05244463601532,"L","L","push",2.818887,"False","L"
"819","1883_047.5_Vis2AE_Home2A",180,1.923,6.072,-0.2313,334,6.36923174331096,"R","R","push",-2.270238,"True","R"
"820","1883_047.5_Vis2AE_Home2A",199,56.1477,366.321,3.76239,651,370.599027597605,"R","R","push",-1.987287,"True","R"
"821","1883_047.5_Vis2AE_Home2A",208,-37.3479,201.9498,-1.431048,993,205.374261665015,"R","L","pull",-2.208378,"True","R"
"822","1883_047.5_Vis2AE_Home2A",210,-7.8132,17.0367,-0.2223,442,18.7428717418116,"L","L","push",-1.91319,"True","R"
"823","1883_047.5_Vis2AE_Home2A",24,-42.0348,249.3306,-0.426117,975,252.849110157422,"R","L","pull",2.700594,"False","L"
"824","1883_047.5_Vis2AE_Home2A",27,-32.82,123.5946,2.881566,798,127.877979140898,"L","L","push",3.04689,"False","L"
"825","1883_047.5_Vis2AE_Home2A",32,3.5073,16.098,-0.2022,637,16.4756413316751,"R","R","push",3.04857,"False","L"
"826","1883_047.5_Vis2AE_Home2A",49,26.79288,54.8589,0.1815372,334,61.0520870069517,"R","R","push",3.12774,"False","L"
"827","1883_048_Vis1AJ_Home1A",135,-0.0018,8.1375,-0.0459,471,8.13750019907834,"L","L","push",-2.853258,"True","R"
"828","1883_048_Vis1AJ_Home1A",140,-1.32,9.6834,-0.0558,807,9.772954290285,"R","L","pull",-2.685969,"True","R"
"829","1883_048_Vis1AJ_Home1A",141,-85.0182,319.65,3.38835,856,330.763082630514,"L","L","push",-3.10689,"True","R"
"830","1883_048_Vis1AJ_Home1A",170,-155.0229,224.3757,3.7395,472,272.720652453935,"R","L","pull",-2.788848,"True","R"
"831","1883_048_Vis1AJ_Home1A",172,133.5687,208.773,-0.768435,513,247.844231622788,"R","R","push",-2.667594,"True","R"
"832","1883_048_Vis1AJ_Home1A",174,-18.62874,38.2254,-0.503244,594,42.5230662011525,"L","L","push",-3.31179,"True","R"
"833","1883_048_Vis1AJ_Home1A",24,-171.618,285.3516,3.06117,513,332.983893824551,"R","L","pull",-2.745093,"True","R"
"834","1883_048_Vis1AJ_Home1A",30,-6.2631,10.0476,-0.0603,495,11.8397925391453,"R","L","pull",-3.26487,"True","R"
"835","1883_048_Vis1AJ_Home1A",36,1.6335,7.0908,-0.0489,408,7.27652162025236,"L","R","pull",-2.840571,"True","R"
"836","1883_048_Vis1AJ_Home1A",52,12.77823,26.37798,0.312,492,29.3100834323838,"R","R","push",-3.02808,"True","R"
"837","1883_048_Vis1AJ_Home1A",55,-87.5688,123.2397,5.0964,471,151.183062508768,"L","L","push",-3.21195,"True","R"
"838","1883_048_Vis1AJ_Home1A",59,-85.0506,162.618,-0.2322309,807,183.516262179568,"R","L","pull",-3.16182,"True","R"
"839","1883_048_Vis1AJ_Home1A",62,18.49485,325.377,4.53411,856,325.902211722355,"L","R","pull",-2.845641,"True","R"
"840","1883_050_Vis1AJ_Home1A",13,-41.8215,48.9246,-0.2407605,594,64.3634550611603,"L","L","push",2.631726,"False","L"
"841","1883_050_Vis1AJ_Home1A",14,24.96159,322.596,6.00267,471,323.560288341026,"L","R","pull",2.875248,"False","L"
"842","1883_050_Vis1AJ_Home1A",18,44.0568,61.0902,0.1993914,408,75.3194142454653,"L","R","pull",2.33733,"False","L"
"843","1883_050_Vis1AJ_Home1A",19,3.0156,7.9833,-0.0444,513,8.53386912543191,"R","R","push",2.54685,"False","L"
"844","1883_050_Vis1AJ_Home1A",6,144.96,318.468,-1.662348,856,349.907514386302,"L","R","pull",2.51643,"False","L"
"845","1884_001_Vis3AG_Home3A",131,132.2751,134.9463,6.2007,572,188.963504316839,"L","R","pull",-2.340591,"True","R"
"846","1884_001_Vis3AG_Home3A",14,-164.4543,212.1363,4.25406,345,268.415771828296,"R","L","pull",-2.276367,"True","R"
"847","1884_001_Vis3AG_Home3A",140,5.04456,300.111,7.07475,975,300.153393961477,"R","R","push",-2.22717,"True","R"
"848","1884_001_Vis3AG_Home3A",143,-3.4512,11.172,-0.0966,565,11.6929194575179,"L","L","push",-2.38467,"True","R"
"849","1884_001_Vis3AG_Home3A",155,-40.8,205.5537,-2.71356,442,209.563745871489,"L","L","push",-2.379159,"True","R"
"850","1884_001_Vis3AG_Home3A",159,-89.031,298.3668,6.54483,337,311.36677135372,"R","L","pull",-2.238213,"True","R"
"851","1884_001_Vis3AG_Home3A",164,-0.2964,0.8559,-0.0171,345,0.905769159333657,"R","L","pull",-2.371176,"True","R"
"852","1884_001_Vis3AG_Home3A",165,44.0511,321.876,5.99412,404,324.876374621501,"R","R","push",-2.403642,"True","R"
"853","1884_001_Vis3AG_Home3A",187,1.8453,2.8563,0.0159,547,3.40052669155824,"R","R","push",4.70586,"False","L"
"854","1884_001_Vis3AG_Home3A",217,-106.7604,197.3487,-1.096146,975,224.375338216681,"R","L","pull",4.57725,"False","L"
"855","1884_001_Vis3AG_Home3A",226,-139.6044,160.8918,5.6052,442,213.01539805047,"L","L","push",-2.114526,"True","R"
"856","1884_001_Vis3AG_Home3A",23,-25.59777,49.6908,0.908493,404,55.8965243428686,"R","L","pull",-2.467632,"True","R"
"857","1884_001_Vis3AG_Home3A",230,-20.99826,86.0136,5.15349,337,88.539631284457,"R","L","pull",-2.155962,"True","R"
"858","1884_001_Vis3AG_Home3A",231,-0.1197,3.6324,-0.0357,345,3.63437172699767,"R","L","pull",-2.37279,"True","R"
"859","1884_001_Vis3AG_Home3A",234,-52.0992,281.364,4.39737,404,286.146862881004,"R","L","pull",-1.755789,"True","R"
"860","1884_001_Vis3AG_Home3A",25,-105.0309,150.9171,0.587472,786,183.868053307854,"R","L","pull",-2.598666,"True","R"
"861","1884_001_Vis3AG_Home3A",262,-109.1763,321.249,5.52447,786,339.293949964761,"R","L","pull",-1.870983,"True","R"
"862","1884_001_Vis3AG_Home3A",264,-24.17637,242.4714,2.398248,572,243.673709464802,"L","L","push",-1.596375,"True","R"
"863","1884_001_Vis3AG_Home3A",266,-6.7887,41.0628,-0.335778,975,41.6201873077236,"R","L","pull",-2.015136,"True","R"
"864","1884_001_Vis3AG_Home3A",37,114.0897,335.055,6.83859,572,353.94676530672,"L","R","pull",-2.228748,"True","R"
"865","1884_001_Vis3AG_Home3A",39,-14.36715,28.55364,0.357096,975,31.9644389341046,"R","L","pull",-2.367315,"True","R"
"866","1884_001_Vis3AG_Home3A",55,186.4473,273.9795,7.824,565,331.40211540897,"L","R","pull",-2.450061,"True","R"
"867","1884_001_Vis3AG_Home3A",63,-99.114,260.3508,4.1226,337,278.578757367894,"R","L","pull",-2.695485,"True","R"
"868","1884_001_Vis3AG_Home3A",67,0.4221,13.8816,-0.1188,345,13.8880159479315,"R","R","push",-2.247459,"True","R"
"869","1884_001_Vis3AG_Home3A",9,226.2693,254.0091,32.7126,337,340.174101020786,"R","R","push",-2.38728,"True","R"
"870","1884_001_Vis3AG_Home3A",95,76.2162,385.02,8.91291,404,392.491158553209,"R","R","push",-2.333106,"True","R"
"871","1884_001_Vis3AG_Home3A",97,-92.5023,220.4919,4.20282,786,239.109501005083,"R","L","pull",-2.094141,"True","R"
"872","1884_001_Vis4AK_Home4A",101,21.07728,88.3851,-0.1029765,901,90.8635110162952,"L","R","pull",-2.059512,"True","R"
"873","1884_001_Vis4AK_Home4A",136,173.5146,180.6078,-0.583848,636,250.452578014282,"L","R","pull",-1.937937,"True","R"
"874","1884_001_Vis4AK_Home4A",142,-23.226,184.8006,-1.91793,638,186.254419642488,"L","L","push",-1.936542,"True","R"
"875","1884_001_Vis4AK_Home4A",154,0.1356,11.1768,-0.1356,624,11.1776225379103,"L","R","pull",-1.669575,"True","R"
"876","1884_001_Vis4AK_Home4A",184,0.1995,7.5966,-0.1512,431,7.59921915791353,"L","R","pull",-1.821462,"True","R"
"877","1884_001_Vis4AK_Home4A",186,9.89478,15.90231,0.1549467,901,18.7293922641526,"L","R","pull",-1.526982,"True","R"
"878","1884_001_Vis4AK_Home4A",214,1.3905,3.4164,-0.186,427,3.68853347687126,"R","R","push",2.14908,"False","L"
"879","1884_001_Vis4AK_Home4A",216,-9.53637,35.0109,-0.073068,638,36.2864364685608,"L","L","push",2.012919,"False","L"
"880","1884_001_Vis4AK_Home4A",244,-132.5259,267.2007,5.1486,624,298.260504008325,"L","L","push",-1.211553,"True","R"
"881","1884_001_Vis4AK_Home4A",247,16.84521,77.8458,-0.358605,586,79.6475340332901,"R","R","push",-1.154391,"True","R"
"882","1884_001_Vis4AK_Home4A",254,-3.3204,12.0795,-0.1512,431,12.5275447079625,"L","L","push",-1.309143,"True","R"
"883","1884_001_Vis4AK_Home4A",273,94.9185,363.129,-0.605148,467,375.32944499899,"R","R","push",-1.619256,"True","R"
"884","1884_001_Vis4AK_Home4A",278,12.74166,311.247,2.124363,636,311.507696387353,"L","R","pull",-1.239216,"True","R"
"885","1884_001_Vis4AK_Home4A",315,5.4234,17.4078,-0.1422,460,18.2330679919755,"R","R","push",-1.353693,"True","R"
"886","1884_001_Vis4AK_Home4A",319,-63.6834,285.4128,-1.410183,624,292.4312600243,"L","L","push",-0.574695,"True","R"
"887","1884_001_Vis4AK_Home4A",34,-100.6797,243.4515,5.6964,467,263.448353276956,"R","L","pull",-1.942242,"True","R"
"888","1884_001_Vis4AK_Home4A",41,49.8108,53.8536,-0.483828,427,73.3575219701429,"R","R","push",-1.854114,"True","R"
"889","1884_001_Vis4AK_Home4A",45,-81.4377,302.808,6.33132,638,313.567829735912,"L","L","push",-1.812531,"True","R"
"890","1884_001_Vis4AK_Home4A",60,2.0385,8.6151,-0.1536,460,8.85298990511115,"R","R","push",-1.759839,"True","R"
"891","1884_001_Vis4AK_Home4A",63,-1.2438,5.5407,-0.162,624,5.6785909282145,"L","L","push",-1.631634,"True","R"
"892","1884_001_Vis4AK_Home4A",98,-0.7149,3.9672,-0.174,431,4.0310988390264,"L","L","push",-1.721661,"True","R"
"893","1884_002_Vis3AG_Home3A",106,-113.5671,68.1825,6.59811,345,132.462596640184,"R","L","pull",-1.681779,"True","R"
"894","1884_002_Vis3AG_Home3A",135,-38.1999,290.8035,0.2244942,572,293.301735372057,"L","L","push",-1.372695,"True","R"
"895","1884_002_Vis3AG_Home3A",143,183.0093,212.7888,5.52555,565,280.662568384047,"L","R","pull",-1.618719,"True","R"
"896","1884_002_Vis3AG_Home3A",178,6.747,195.6663,-0.044226,651,195.782591066443,"R","R","push",-1.696371,"True","R"
"897","1884_002_Vis3AG_Home3A",185,1.3311,16.0368,-0.0387,345,16.0919477208323,"R","R","push",-2.093988,"True","R"
"898","1884_002_Vis3AG_Home3A",23,0.1761,6.3729,-0.0864,337,6.37533258897134,"R","R","push",-1.97241,"True","R"
"899","1884_002_Vis3AG_Home3A",274,47.6958,73.2765,0.000860514,337,87.4318865740069,"L","R","pull",3.29088,"False","L"
"900","1884_002_Vis3AG_Home3A",28,50.0766,55.7436,0.379233,345,74.9334024886098,"R","R","push",-1.937226,"True","R"
"901","1884_002_Vis3AG_Home3A",30,-98.9565,313.878,4.3509,404,329.107562623909,"R","L","pull",-1.548468,"True","R"
"902","1884_002_Vis3AG_Home3A",311,47.2458,242.3085,6.56373,786,246.871575500077,"R","R","push",0.51363,"False","L"
"903","1884_002_Vis3AG_Home3A",312,-90.2451,100.7307,-0.0126,547,135.243676364183,"R","L","pull",0.503034,"False","L"
"904","1884_002_Vis3AG_Home3A",321,-34.2738,306.297,5.93082,475,308.20860723776,"R","L","pull",-0.064299,"True","R"
"905","1884_002_Vis3AG_Home3A",341,128.4972,304.53,5.64837,565,330.529955235286,"L","R","pull",-0.1573296,"True","R"
"906","1884_002_Vis3AG_Home3A",346,1.5045,9.6603,-0.1038,651,9.77675387539238,"R","R","push",-0.478386,"True","R"
"907","1884_002_Vis3AG_Home3A",350,-43.8759,358.467,7.7871,337,361.142194557504,"R","L","pull",-0.579207,"True","R"
"908","1884_002_Vis3AG_Home3A",359,0.4857,6.2562,-0.0858,404,6.27502533301659,"R","R","push",-0.349818,"True","R"
"909","1884_002_Vis3AG_Home3A",369,-126.3804,198.1764,3.67308,547,235.044444778259,"R","L","pull",-0.477687,"True","R"
"910","1884_002_Vis3AG_Home3A",59,-0.8619,3.0441,-0.0141,786,3.16376617656868,"R","L","pull",-1.979583,"True","R"
"911","1884_002_Vis3AG_Home3A",63,-1.7973,17.715,-0.0471,547,17.8059403652264,"R","L","pull",-1.789755,"True","R"
"912","1884_002_Vis3AG_Home3A",70,-6.7545,12.2451,-0.0945,572,13.9844822664266,"L","L","push",-1.552656,"True","R"
"913","1884_002_Vis3AG_Home3A",75,-0.7467,4.5648,-0.0537,475,4.6254686173403,"R","L","pull",-1.417395,"True","R"
"914","1884_002_Vis4AK_Home4A",107,-43.485,85.5564,-0.518361,776,95.9731358556133,"R","L","pull",-3.02793,"True","R"
"915","1884_002_Vis4AK_Home4A",138,80.3433,205.5384,-0.867891,520,220.683211254164,"L","R","pull",-2.761737,"True","R"
"916","1884_002_Vis4AK_Home4A",140,-2.3484,5.2536,-0.1638,901,5.75458908350544,"L","L","push",-2.793843,"True","R"
"917","1884_002_Vis4AK_Home4A",145,-1.75998,22.10157,0.1773558,636,22.1715341387397,"L","L","push",-2.648838,"True","R"
"918","1884_002_Vis4AK_Home4A",156,1.0674,4.149,-0.1713,776,4.2841036121924,"R","R","push",2.729277,"False","L"
"919","1884_002_Vis4AK_Home4A",159,-1.3947,17.4774,-0.1152,624,17.5329603561407,"L","L","push",2.851284,"False","L"
"920","1884_002_Vis4AK_Home4A",16,-1.8585,5.4801,-0.1623,901,5.78666728437017,"L","L","push",-2.996841,"True","R"
"921","1884_002_Vis4AK_Home4A",171,142.0476,160.9179,-0.976584,520,214.644103590502,"L","R","pull",-3.03888,"True","R"
"922","1884_002_Vis4AK_Home4A",18,11.56971,24.08679,-0.0919614,467,26.7213705110385,"R","R","push",-2.880489,"True","R"
"923","1884_002_Vis4AK_Home4A",181,-79.0056,241.5444,0.2043498,467,254.136935534212,"R","L","pull",-2.495793,"True","R"
"924","1884_002_Vis4AK_Home4A",197,-87.627,283.2627,4.5312,427,296.506742487064,"R","L","pull",-2.456469,"True","R"
"925","1884_002_Vis4AK_Home4A",199,2.8983,3.2331,-0.1764,835,4.34201318514811,"L","R","pull",-2.850501,"True","R"
"926","1884_002_Vis4AK_Home4A",202,8.13666,73.1559,-0.548874,776,73.6070033404811,"R","R","push",-2.506389,"True","R"
"927","1884_002_Vis4AK_Home4A",208,-166.6335,267.2178,23.29884,624,314.915982381158,"L","L","push",-2.746971,"True","R"
"928","1884_002_Vis4AK_Home4A",21,205.7364,270.8415,-0.2887512,636,340.121425974916,"L","R","pull",-2.564229,"True","R"
"929","1884_002_Vis4AK_Home4A",211,-12.05511,327.471,2.971713,586,327.692815786541,"R","L","pull",-2.528136,"True","R"
"930","1884_002_Vis4AK_Home4A",22,-60.4974,276.5505,4.39692,427,283.090293823384,"R","L","pull",-2.83611,"True","R"
"931","1884_002_Vis4AK_Home4A",243,1.8192,5.0253,-0.1842,467,5.34444840278209,"R","R","push",-1.293597,"True","R"
"932","1884_002_Vis4AK_Home4A",262,44.2542,329.772,5.22033,636,332.728126556262,"L","R","pull",-1.640007,"True","R"
"933","1884_002_Vis4AK_Home4A",265,50.3379,225.6078,-1.644312,427,231.155323532144,"R","R","push",-1.359036,"True","R"
"934","1884_002_Vis4AK_Home4A",267,166.2408,235.4466,7.12335,835,288.220583991151,"L","R","pull",-1.636218,"True","R"
"935","1884_002_Vis4AK_Home4A",276,-61.5435,101.7012,-0.641259,624,118.872774316451,"L","L","push",-1.391073,"True","R"
"936","1884_002_Vis4AK_Home4A",43,-86.1381,249.5418,4.02927,835,263.990307054729,"L","L","push",-2.92374,"True","R"
"937","1884_002_Vis4AK_Home4A",45,-25.51833,112.6665,-1.012011,776,115.520238002866,"R","L","pull",-2.8386,"True","R"
"938","1884_002_Vis4AK_Home4A",68,35.1966,397.224,-2.131521,586,398.780273869659,"R","R","push",-2.927727,"True","R"
"939","1884_002_Vis4AK_Home4A",73,0.2562,15.4884,-0.1617,520,15.4905188099043,"L","R","pull",-2.899602,"True","R"
"940","1884_002_Vis4AK_Home4A",74,-58.3647,280.2888,5.64033,901,286.30097731501,"L","L","push",-2.322171,"True","R"
"941","1884_002_Vis4AK_Home4A",79,83.3514,319.431,3.36963,467,330.126672116871,"R","R","push",-2.707377,"True","R"
"942","1884_002_Vis4AK_Home4A",81,-0.9237,11.1714,-0.1431,636,11.2095227217754,"L","L","push",-2.691825,"True","R"
"943","1884_003_Vis3AG_Home3A",111,-78.9834,162.9405,-0.458565,651,181.074526137196,"R","L","pull",3.63087,"False","L"
"944","1884_003_Vis3AG_Home3A",137,-32.3082,144.7086,-0.1878852,475,148.271368447182,"R","L","pull",3.70443,"False","L"
"945","1884_003_Vis3AG_Home3A",151,42.1584,118.9212,-0.475404,547,126.172827898878,"R","R","push",3.73059,"False","L"
"946","1884_003_Vis3AG_Home3A",169,-7.99386,32.4849,0.103995,442,33.4540061234765,"L","L","push",3.16251,"False","L"
"947","1884_003_Vis3AG_Home3A",173,-8.0439,18.2436,-0.0249,975,19.9382363354937,"R","L","pull",3.45927,"False","L"
"948","1884_003_Vis3AG_Home3A",174,-2.1567,20.3652,-0.0324,565,20.4790802022454,"L","L","push",2.929386,"False","L"
"949","1884_003_Vis3AG_Home3A",186,4.11645,20.39961,-0.412986,475,20.8107964469071,"R","R","push",3.67176,"False","L"
"950","1884_003_Vis3AG_Home3A",197,-3.05916,250.1982,5.44842,404,250.216901393862,"R","L","pull",-1.86756,"True","R"
"951","1884_003_Vis3AG_Home3A",201,23.29308,164.7399,5.01828,719,166.378490881173,"L","R","pull",-2.212902,"True","R"
"952","1884_003_Vis3AG_Home3A",210,-162.7878,239.376,3.10338,442,289.483569835734,"L","L","push",-1.674873,"True","R"
"953","1884_003_Vis3AG_Home3A",284,-30.5286,65.3514,0.555852,547,72.1304436415027,"R","L","pull",-1.671453,"True","R"
"954","1884_003_Vis3AG_Home3A",285,18.4635,70.8027,0.648615,442,73.1705074435049,"L","R","pull",-2.621541,"True","R"
"955","1884_003_Vis3AG_Home3A",302,84.9057,321.282,4.18557,565,332.311753352917,"L","R","pull",0.0450933,"True","R"
"956","1884_003_Vis3AG_Home3A",312,60.5841,171.6609,0.382896,572,182.038176659787,"L","R","pull",-0.376449,"True","R"
"957","1884_003_Vis3AG_Home3A",315,-54.5745,241.6857,-0.0592137,475,247.770768321729,"R","L","pull",-0.2429145,"True","R"
"958","1884_003_Vis3AG_Home3A",325,85.4532,269.3925,5.4411,719,282.620891737483,"L","R","pull",0.2274144,"True","R"
"959","1884_003_Vis3AG_Home3A",36,-176.3292,215.2995,4.38,404,278.290965489162,"R","L","pull",3.73101,"False","L"
"960","1884_003_Vis3AG_Home3A",59,-1.6368,10.6272,-0.0996,719,10.7525110592829,"L","L","push",3.52932,"False","L"
"961","1884_003_Vis3AG_Home3A",61,-0.5706,12.2469,-0.1044,547,12.2601853154836,"R","L","pull",3.32298,"False","L"
"962","1884_004_Vis3AG_Home3A",102,-165.345,225.708,5.48181,651,279.79111903168,"R","L","pull",-0.974784,"True","R"
"963","1884_004_Vis3AG_Home3A",140,-148.1283,311.535,-0.02509755,404,344.958040181542,"R","L","pull",-0.983784,"True","R"
"964","1884_004_Vis3AG_Home3A",143,124.8468,305.679,5.72376,786,330.191421013993,"R","R","push",-1.194318,"True","R"
"965","1884_004_Vis3AG_Home3A",145,40.8555,120.6684,-0.430764,547,127.397153181733,"R","R","push",-1.098342,"True","R"
"966","1884_004_Vis3AG_Home3A",179,-176.6553,186.5883,3.9546,337,256.948027264231,"R","L","pull",-1.011849,"True","R"
"967","1884_004_Vis3AG_Home3A",188,-6.1689,10.1556,-0.0936,442,11.8824045786196,"L","L","push",-0.753888,"True","R"
"968","1884_004_Vis3AG_Home3A",21,-1.259382,69.9267,0.427164,572,69.9380398346417,"R","L","pull",-1.187391,"True","R"
"969","1884_004_Vis3AG_Home3A",210,83.0469,261.7641,5.99391,651,274.621979543554,"R","R","push",-0.943578,"True","R"
"970","1884_004_Vis3AG_Home3A",213,-17.22036,31.4214,0.2636448,572,35.8307853177906,"L","L","push",-0.660678,"True","R"
"971","1884_004_Vis3AG_Home3A",23,-9.46569,26.78055,0.431823,975,28.404174789608,"R","L","pull",-1.374498,"True","R"
"972","1884_004_Vis3AG_Home3A",243,68.0622,331.296,5.06301,404,338.215172168311,"R","R","push",-1.050909,"True","R"
"973","1884_004_Vis3AG_Home3A",248,57.8784,196.2837,-0.511044,786,204.639194858292,"R","R","push",-0.875295,"True","R"
