"","game_str","play_per_game","play_id","timestamp","player_position","field_x","field_y","event_code","inning","top_bottom","batter","batter_hand"
"10067","1884_026_Vis4AO_Home4A",113,113,4025448,10,-3.0675,-0.0021,1,4,"bottom",638,"L"
"10068","1884_026_Vis4AO_Home4A",114,114,4044898,10,-2.4945,-1.0521,1,4,"bottom",638,"L"
"10069","1884_026_Vis4AO_Home4A",116,115,4083698,10,-2.8614,-0.684,1,4,"bottom",638,"L"
"10070","1884_026_Vis4AO_Home4A",117,116,4130648,10,-2.8749,0.3924,1,4,"bottom",901,"L"
"10071","1884_026_Vis4AO_Home4A",118,117,4146948,10,-2.7081,-0.1359,1,4,"bottom",901,"L"
"10072","1884_026_Vis4AO_Home4A",119,118,4164898,10,-2.9469,-0.2439,1,4,"bottom",901,"L"
"10073","1884_026_Vis4AO_Home4A",120,119,4210548,10,2.4042,0.075,1,4,"bottom",868,"R"
"10074","1884_026_Vis4AO_Home4A",121,120,4227098,10,2.2152,-0.333,1,4,"bottom",868,"R"
"10075","1884_026_Vis4AO_Home4A",122,121,4268348,10,-2.2104,0.6531,1,4,"bottom",431,"L"
"10076","1884_026_Vis4AO_Home4A",123,122,4360098,10,-2.817,0.0966,1,4,"bottom",337,"L"
"10077","1884_026_Vis4AO_Home4A",142,141,5130398,10,3.2424,0.321,1,5,"bottom",586,"R"
"10078","1884_026_Vis4AO_Home4A",143,142,5141748,10,3.7983,0.3057,1,5,"bottom",586,"R"
"10079","1884_026_Vis4AO_Home4A",144,143,5154648,10,3.8736,0.6972,1,5,"bottom",586,"R"
"10080","1884_026_Vis4AO_Home4A",145,144,5171398,10,4.0599,0.6333,1,5,"bottom",586,"R"
"10081","1884_026_Vis4AO_Home4A",146,145,5189898,10,3.2058,2.5074,1,5,"bottom",586,"R"
"10082","1884_026_Vis4AO_Home4A",147,146,5222298,10,3.8331,-0.4107,1,5,"bottom",467,"R"
"10083","1884_026_Vis4AO_Home4A",148,147,5235948,10,3.1017,-0.0954,1,5,"bottom",467,"R"
"10084","1884_026_Vis4AO_Home4A",149,148,5250148,10,3.2442,-0.6363,1,5,"bottom",467,"R"
"10085","1884_026_Vis4AO_Home4A",15,15,519398,10,3.171,-0.5469,1,1,"bottom",467,"R"
"10086","1884_026_Vis4AO_Home4A",150,149,5271798,10,2.8587,-0.0708,1,5,"bottom",467,"R"
"10087","1884_026_Vis4AO_Home4A",151,150,5287448,10,2.5005,0.2712,1,5,"bottom",467,"R"
"10088","1884_026_Vis4AO_Home4A",152,151,5329598,10,-2.5314,-1.0791,1,5,"bottom",636,"L"
"10089","1884_026_Vis4AO_Home4A",153,152,5343998,10,-2.5944,-1.128,1,5,"bottom",636,"L"
"10090","1884_026_Vis4AO_Home4A",154,153,5372398,10,-2.9916,0.6252,1,5,"bottom",636,"L"
"10091","1884_026_Vis4AO_Home4A",16,16,535298,10,2.6478,-0.8718,1,1,"bottom",467,"R"
"10092","1884_026_Vis4AO_Home4A",162,161,5935798,10,2.2782,-0.4086,1,6,"bottom",460,"R"
"10093","1884_026_Vis4AO_Home4A",163,162,5948398,10,2.6748,-0.1581,1,6,"bottom",460,"R"
"10094","1884_026_Vis4AO_Home4A",164,163,5977748,10,2.3175,-0.3249,1,6,"bottom",460,"R"
"10095","1884_026_Vis4AO_Home4A",165,164,5994748,10,3.108,-1.3491,1,6,"bottom",460,"R"
"10096","1884_026_Vis4AO_Home4A",166,165,6028048,10,-3.2406,-0.4725,1,6,"bottom",638,"L"
"10097","1884_026_Vis4AO_Home4A",167,166,6041048,10,-3.4836,-0.5532,1,6,"bottom",638,"L"
"10098","1884_026_Vis4AO_Home4A",168,167,6055648,10,-3.2532,-0.1539,1,6,"bottom",638,"L"
"10099","1884_026_Vis4AO_Home4A",169,168,6068998,10,-2.9676,-0.6306,1,6,"bottom",638,"L"
"10100","1884_026_Vis4AO_Home4A",17,17,554848,10,2.8506,-1.0398,1,1,"bottom",467,"R"
"10101","1884_026_Vis4AO_Home4A",170,169,6099848,10,-2.8275,-0.1584,1,6,"bottom",901,"L"
"10102","1884_026_Vis4AO_Home4A",171,170,6143798,10,3.1191,-0.3093,1,6,"bottom",868,"R"
"10103","1884_026_Vis4AO_Home4A",172,171,6161798,10,3.0552,-0.5946,1,6,"bottom",868,"R"
"10104","1884_026_Vis4AO_Home4A",173,172,6182148,10,2.9748,-0.423,1,6,"bottom",868,"R"
"10105","1884_026_Vis4AO_Home4A",18,18,578148,10,2.7147,-0.8685,1,1,"bottom",467,"R"
"10106","1884_026_Vis4AO_Home4A",188,187,6849248,10,-3.1101,-0.1728,1,7,"bottom",431,"L"
"10107","1884_026_Vis4AO_Home4A",189,188,6868748,10,-2.4633,-0.3906,1,7,"bottom",431,"L"
"10108","1884_026_Vis4AO_Home4A",19,19,616248,10,-2.6295,0.4281,1,1,"bottom",636,"L"
"10109","1884_026_Vis4AO_Home4A",190,189,6914048,10,-2.5668,-0.0228,1,7,"bottom",337,"L"
"10110","1884_026_Vis4AO_Home4A",191,190,6932148,10,-1.3713,0.8652,1,7,"bottom",337,"L"
"10111","1884_026_Vis4AO_Home4A",192,191,6949848,10,-2.0325,0.0336,1,7,"bottom",337,"L"
"10112","1884_026_Vis4AO_Home4A",193,192,6967548,10,-2.817,0.0966,1,7,"bottom",337,"L"
"10113","1884_026_Vis4AO_Home4A",194,193,6998948,10,2.6988,-0.4827,1,7,"bottom",586,"R"
"10114","1884_026_Vis4AO_Home4A",195,194,7020048,10,3.192,0.4242,1,7,"bottom",586,"R"
"10115","1884_026_Vis4AO_Home4A",196,195,7038248,10,3.2199,-0.8016,1,7,"bottom",586,"R"
"10116","1884_026_Vis4AO_Home4A",198,197,7103698,10,2.3469,-0.0855,1,7,"bottom",467,"R"
"10117","1884_026_Vis4AO_Home4A",199,198,7142898,10,-2.8449,-0.8196,1,7,"bottom",636,"L"
"10118","1884_026_Vis4AO_Home4A",20,20,632348,10,-2.8911,-0.9912,1,1,"bottom",636,"L"
"10119","1884_026_Vis4AO_Home4A",200,199,7158198,10,-2.7639,0.4998,1,7,"bottom",636,"L"
"10120","1884_026_Vis4AO_Home4A",201,200,7197898,10,2.8107,-0.2784,1,7,"bottom",460,"R"
"10121","1884_026_Vis4AO_Home4A",202,201,7218198,10,2.8233,-0.6903,1,7,"bottom",460,"R"
"10122","1884_026_Vis4AO_Home4A",203,202,7237248,10,2.5248,-0.3288,1,7,"bottom",460,"R"
"10123","1884_026_Vis4AO_Home4A",204,203,7258948,10,2.7039,0.0705,1,7,"bottom",460,"R"
"10124","1884_026_Vis4AO_Home4A",21,21,654798,10,-2.7036,-0.4377,1,1,"bottom",636,"L"
"10125","1884_026_Vis4AO_Home4A",217,216,7910948,10,-2.7357,-0.9066,1,8,"bottom",638,"L"
"10126","1884_026_Vis4AO_Home4A",218,217,7923648,10,-3.1485,0.0969,1,8,"bottom",638,"L"
"10127","1884_026_Vis4AO_Home4A",219,218,7937498,10,-2.6673,-0.8925,1,8,"bottom",638,"L"
"10128","1884_026_Vis4AO_Home4A",220,219,7952198,10,-2.7138,-0.8775,1,8,"bottom",638,"L"
"10129","1884_026_Vis4AO_Home4A",221,220,7965848,10,-2.631,-0.7953,1,8,"bottom",638,"L"
"10130","1884_026_Vis4AO_Home4A",222,221,7991148,10,-2.6835,-1.6038,1,8,"bottom",901,"L"
"10131","1884_026_Vis4AO_Home4A",223,222,8004398,10,-2.8422,0.0324,1,8,"bottom",901,"L"
"10132","1884_026_Vis4AO_Home4A",224,223,8018948,10,-2.8809,-1.3467,1,8,"bottom",901,"L"
"10133","1884_026_Vis4AO_Home4A",225,224,8032548,10,-2.5527,-1.3392,1,8,"bottom",901,"L"
"10134","1884_026_Vis4AO_Home4A",226,225,8050348,10,-2.7681,-0.6411,1,8,"bottom",901,"L"
"10135","1884_026_Vis4AO_Home4A",227,226,8079948,10,1.9311,-0.0951,1,8,"bottom",868,"R"
"10136","1884_026_Vis4AO_Home4A",228,227,8098148,10,2.6613,-0.771,1,8,"bottom",868,"R"
"10137","1884_026_Vis4AO_Home4A",229,228,8117498,10,2.7618,0.1182,1,8,"bottom",868,"R"
"10138","1884_026_Vis4AO_Home4A",230,229,8130798,10,3.4491,0.1614,1,8,"bottom",868,"R"
"10139","1884_026_Vis4AO_Home4A",231,230,8163348,10,-2.1558,-1.3773,1,8,"bottom",431,"L"
"10140","1884_026_Vis4AO_Home4A",232,231,8178348,10,-3.9258,-0.8325,1,8,"bottom",431,"L"
"10141","1884_026_Vis4AO_Home4A",38,38,1331198,10,2.8335,-0.3249,1,2,"bottom",460,"R"
"10142","1884_026_Vis4AO_Home4A",39,39,1350748,10,2.7675,-0.6306,1,2,"bottom",460,"R"
"10143","1884_026_Vis4AO_Home4A",40,40,1372798,10,2.6772,-1.0422,1,2,"bottom",460,"R"
"10144","1884_026_Vis4AO_Home4A",41,41,1391698,10,2.9112,-1.2726,1,2,"bottom",460,"R"
"10145","1884_026_Vis4AO_Home4A",42,42,1411448,10,3.0648,0.2511,1,2,"bottom",460,"R"
"10146","1884_026_Vis4AO_Home4A",43,43,1436598,10,2.6298,-0.9582,1,2,"bottom",460,"R"
"10147","1884_026_Vis4AO_Home4A",44,44,1479598,10,-2.0244,-0.9621,1,2,"bottom",638,"L"
"10148","1884_026_Vis4AO_Home4A",45,45,1513348,10,-3.3528,0.4497,1,2,"bottom",901,"L"
"10149","1884_026_Vis4AO_Home4A",46,46,1532998,10,-3.8601,-0.7215,1,2,"bottom",901,"L"
"10150","1884_026_Vis4AO_Home4A",47,47,1552548,10,-1.4769,0.7617,1,2,"bottom",901,"L"
"10151","1884_026_Vis4AO_Home4A",65,65,2290248,10,2.5191,-0.7629,1,3,"bottom",868,"R"
"10152","1884_026_Vis4AO_Home4A",66,66,2322498,10,3.6405,-0.2427,1,3,"bottom",868,"R"
"10153","1884_026_Vis4AO_Home4A",67,67,2346798,10,3.1764,-1.038,1,3,"bottom",868,"R"
"10154","1884_026_Vis4AO_Home4A",68,68,2365798,10,3.1137,-0.8274,1,3,"bottom",868,"R"
"10155","1884_026_Vis4AO_Home4A",69,69,2384548,10,3.1704,-0.6582,1,3,"bottom",868,"R"
"10156","1884_026_Vis4AO_Home4A",70,70,2429048,10,2.9094,-0.441,1,3,"bottom",868,"R"
"10157","1884_026_Vis4AO_Home4A",71,71,2457048,10,2.6364,1.2513,1,3,"bottom",868,"R"
"10158","1884_026_Vis4AO_Home4A",72,72,2491348,10,-3.051,0.2709,1,3,"bottom",431,"L"
"10159","1884_026_Vis4AO_Home4A",73,73,2513448,10,-3.3927,-0.0033,1,3,"bottom",431,"L"
"10160","1884_026_Vis4AO_Home4A",74,74,2533298,10,-3.6249,-0.2292,1,3,"bottom",431,"L"
"10161","1884_026_Vis4AO_Home4A",75,75,2560448,10,-2.787,0.2199,1,3,"bottom",431,"L"
"10162","1884_026_Vis4AO_Home4A",76,76,2586298,10,-2.7159,0.0072,1,3,"bottom",431,"L"
"10163","1884_026_Vis4AO_Home4A",77,77,2635898,10,2.6886,-1.5717,1,3,"bottom",337,"R"
"10164","1884_026_Vis4AO_Home4A",78,78,2668548,10,2.3145,9e-04,1,3,"bottom",337,"R"
"10165","1884_026_Vis4AO_Home4A",79,79,2700198,10,2.8587,-0.0708,1,3,"bottom",337,"R"
"10166","1884_026_Vis4AO_Home4A",80,80,2737398,10,2.8785,-0.4656,1,3,"bottom",586,"R"
"10167","1884_026_Vis4AO_Home4A",81,81,2754898,10,2.994,-0.1938,1,3,"bottom",586,"R"
"10168","1884_026_Vis4AO_Home4A",82,82,2777798,10,3.7857,0.4188,1,3,"bottom",586,"R"
"10169","1884_026_Vis4AO_Home4A",83,83,2806398,10,3.4569,0.7734,1,3,"bottom",586,"R"
"10170","1884_027_Vis2AI_Home2A",111,111,3556517,10,2.3832,0.2136,1,4,"bottom",702,"R"
"10171","1884_027_Vis2AI_Home2A",112,112,3569067,10,2.4711,-0.1197,1,4,"bottom",702,"R"
"10172","1884_027_Vis2AI_Home2A",113,113,3581767,10,2.3844,-0.0027,1,4,"bottom",702,"R"
"10173","1884_027_Vis2AI_Home2A",114,114,3601117,10,2.2641,-0.2049,1,4,"bottom",702,"R"
"10174","1884_027_Vis2AI_Home2A",115,115,3627617,10,2.028,-0.5538,1,4,"bottom",702,"R"
"10175","1884_027_Vis2AI_Home2A",116,116,3659367,10,-3.0015,-1.0563,1,4,"bottom",544,"L"
"10176","1884_027_Vis2AI_Home2A",117,117,3673467,10,-3.3348,-0.6597,1,4,"bottom",544,"L"
"10177","1884_027_Vis2AI_Home2A",118,118,3686417,10,-2.9886,-0.8697,1,4,"bottom",544,"L"
"10178","1884_027_Vis2AI_Home2A",119,119,3706467,10,-3.0255,-1.1907,1,4,"bottom",544,"L"
"10179","1884_027_Vis2AI_Home2A",120,120,3721567,10,-3.2532,-1.6017,1,4,"bottom",544,"L"
"10180","1884_027_Vis2AI_Home2A",121,121,3748717,10,-3.0048,-1.2711,1,4,"bottom",544,"L"
"10181","1884_027_Vis2AI_Home2A",122,122,3771067,10,-2.8119,-1.1211,1,4,"bottom",544,"L"
"10182","1884_027_Vis2AI_Home2A",123,123,3787667,10,-2.8632,-1.2624,1,4,"bottom",544,"L"
"10183","1884_027_Vis2AI_Home2A",124,124,3823867,10,2.5602,-0.1878,1,4,"bottom",334,"R"
"10184","1884_027_Vis2AI_Home2A",125,125,3864467,10,2.4585,-1.2417,1,4,"bottom",973,"R"
"10185","1884_027_Vis2AI_Home2A",126,126,3881267,10,2.0883,-0.3201,1,4,"bottom",973,"R"
"10186","1884_027_Vis2AI_Home2A",128,128,3910317,10,2.4186,-1.4547,1,4,"bottom",973,"R"
"10187","1884_027_Vis2AI_Home2A",129,129,3949167,10,2.4093,-1.4742,1,4,"bottom",973,"R"
"10188","1884_027_Vis2AI_Home2A",130,130,3972217,10,2.3214,-1.2813,1,4,"bottom",973,"R"
"10189","1884_027_Vis2AI_Home2A",131,131,4030967,10,-2.6238,-1.0602,1,4,"bottom",973,"L"
"10190","1884_027_Vis2AI_Home2A",132,132,4049267,10,-2.826,-1.1766,1,4,"bottom",798,"L"
"10191","1884_027_Vis2AI_Home2A",133,133,4079967,10,-2.7702,-1.0167,1,4,"bottom",798,"L"
"10192","1884_027_Vis2AI_Home2A",134,134,4104467,10,-2.9064,-1.296,1,4,"bottom",798,"L"
"10193","1884_027_Vis2AI_Home2A",135,135,4133267,10,-3.7758,-0.3396,1,4,"bottom",798,"L"
"10194","1884_027_Vis2AI_Home2A",153,152,4840717,10,2.6994,-0.0198,1,5,"bottom",637,"R"
"10195","1884_027_Vis2AI_Home2A",154,153,4854917,10,2.7837,0.0288,1,5,"bottom",637,"R"
"10196","1884_027_Vis2AI_Home2A",155,154,4873017,10,2.7198,0.0645,1,5,"bottom",637,"R"
"10197","1884_027_Vis2AI_Home2A",156,155,4892217,10,2.7324,0.1053,1,5,"bottom",637,"R"
"10198","1884_027_Vis2AI_Home2A",157,156,4924267,10,2.3571,-1.2276,1,5,"bottom",993,"R"
"10199","1884_027_Vis2AI_Home2A",158,157,4942967,10,2.331,-1.3551,1,5,"bottom",993,"R"
"10200","1884_027_Vis2AI_Home2A",159,158,4957317,10,0.7341,-0.528,1,5,"bottom",993,"R"
"10201","1884_027_Vis2AI_Home2A",160,159,4987967,10,5.1459,-1.0446,1,5,"bottom",495,"R"
"10202","1884_027_Vis2AI_Home2A",161,160,5028617,10,-2.5281,-0.9129,1,5,"bottom",471,"L"
"10203","1884_027_Vis2AI_Home2A",163,162,5052317,10,-3.0678,0.1743,1,5,"bottom",471,"L"
"10204","1884_027_Vis2AI_Home2A",164,163,5072417,10,-3.1431,0.9357,1,5,"bottom",471,"L"
"10205","1884_027_Vis2AI_Home2A",165,164,5102417,10,-2.8734,-0.4374,1,5,"bottom",471,"L"
"10206","1884_027_Vis2AI_Home2A",18,18,720867,10,1.5864,0.204,1,1,"bottom",993,"R"
"10207","1884_027_Vis2AI_Home2A",183,181,5837817,10,2.9814,-1.0047,1,6,"bottom",702,"R"
"10208","1884_027_Vis2AI_Home2A",184,182,5848767,10,0.9669,-0.8343,1,6,"bottom",702,"R"
"10209","1884_027_Vis2AI_Home2A",185,183,5879917,10,-2.9967,-1.4169,1,6,"bottom",544,"L"
"10210","1884_027_Vis2AI_Home2A",186,184,5888867,10,-3.6396,-0.2601,1,6,"bottom",544,"L"
"10211","1884_027_Vis2AI_Home2A",187,185,5904167,10,-2.5776,-1.0782,1,6,"bottom",544,"L"
"10212","1884_027_Vis2AI_Home2A",188,186,5924617,10,-2.8992,-0.9483,1,6,"bottom",544,"L"
"10213","1884_027_Vis2AI_Home2A",19,19,733567,10,1.8561,0.144,1,1,"bottom",993,"R"
"10214","1884_027_Vis2AI_Home2A",190,187,5962217,10,-3.1881,-0.5178,1,6,"bottom",544,"L"
"10215","1884_027_Vis2AI_Home2A",191,188,5986867,10,-3.1182,-1.101,1,6,"bottom",544,"L"
"10216","1884_027_Vis2AI_Home2A",199,196,6461160,10,1.6767,-1.1589,1,7,"bottom",973,"R"
"10217","1884_027_Vis2AI_Home2A",20,20,749417,10,1.5879,0.2841,1,1,"bottom",993,"R"
"10218","1884_027_Vis2AI_Home2A",200,197,6486910,10,-4.0065,0.2118,1,7,"bottom",798,"L"
"10219","1884_027_Vis2AI_Home2A",201,198,6497410,10,-2.7693,-0.9495,1,7,"bottom",798,"L"
"10220","1884_027_Vis2AI_Home2A",202,199,6509910,10,-4.0179,0.2061,1,7,"bottom",798,"L"
"10221","1884_027_Vis2AI_Home2A",203,200,6526210,10,-3.2532,-1.8786,1,7,"bottom",798,"L"
"10222","1884_027_Vis2AI_Home2A",204,201,6555010,10,3.288,-0.8619,1,7,"bottom",637,"R"
"10223","1884_027_Vis2AI_Home2A",205,202,6567210,10,1.0458,0.6126,1,7,"bottom",637,"R"
"10224","1884_027_Vis2AI_Home2A",21,21,761417,10,1.2612,0.4383,1,1,"bottom",993,"R"
"10225","1884_027_Vis2AI_Home2A",22,22,775367,10,1.8384,1.0539,1,1,"bottom",993,"R"
"10226","1884_027_Vis2AI_Home2A",221,218,7138610,10,2.442,-1.1007,1,8,"bottom",993,"R"
"10227","1884_027_Vis2AI_Home2A",222,219,7149310,10,1.3143,0.4281,1,8,"bottom",993,"R"
"10228","1884_027_Vis2AI_Home2A",223,220,7164010,10,2.6313,-1.185,1,8,"bottom",993,"R"
"10229","1884_027_Vis2AI_Home2A",224,221,7175710,10,2.2473,-0.2157,1,8,"bottom",993,"R"
"10230","1884_027_Vis2AI_Home2A",225,222,7189660,10,1.6059,-1.047,1,8,"bottom",993,"R"
"10231","1884_027_Vis2AI_Home2A",226,223,7220460,10,2.0007,0.5424,1,8,"bottom",495,"R"
"10232","1884_027_Vis2AI_Home2A",227,224,7232410,10,3.1266,-1.6401,1,8,"bottom",495,"R"
"10233","1884_027_Vis2AI_Home2A",228,225,7242960,10,2.6583,-1.3941,1,8,"bottom",495,"R"
"10234","1884_027_Vis2AI_Home2A",229,226,7258160,10,2.013,-0.102,1,8,"bottom",495,"R"
"10235","1884_027_Vis2AI_Home2A",23,23,796617,10,1.5531,0.8385,1,1,"bottom",993,"R"
"10236","1884_027_Vis2AI_Home2A",230,227,7271010,10,2.1441,-0.0639,1,8,"bottom",495,"R"
"10237","1884_027_Vis2AI_Home2A",231,228,7284610,10,1.1877,0.3573,1,8,"bottom",495,"R"
"10238","1884_027_Vis2AI_Home2A",232,229,7311510,10,2.5611,-1.0788,1,8,"bottom",495,"R"
"10239","1884_027_Vis2AI_Home2A",233,230,7341360,10,-3.5439,-1.2123,1,8,"bottom",471,"L"
"10240","1884_027_Vis2AI_Home2A",234,231,7351660,10,-3.2784,0.501,1,8,"bottom",471,"L"
"10241","1884_027_Vis2AI_Home2A",235,232,7365360,10,-3.0732,0.2343,1,8,"bottom",471,"L"
"10242","1884_027_Vis2AI_Home2A",24,24,809517,10,0.7692,-0.0774,1,1,"bottom",993,"R"
"10243","1884_027_Vis2AI_Home2A",244,241,7872510,10,2.5059,-0.3576,1,9,"bottom",702,"R"
"10244","1884_027_Vis2AI_Home2A",245,242,7885710,10,2.0259,-0.1404,1,9,"bottom",702,"R"
"10245","1884_027_Vis2AI_Home2A",246,243,7902460,10,2.8149,-0.7581,1,9,"bottom",702,"R"
"10246","1884_027_Vis2AI_Home2A",247,244,7915910,10,1.9326,-0.1137,1,9,"bottom",702,"R"
"10247","1884_027_Vis2AI_Home2A",248,245,7946710,10,-3.2214,-0.1317,1,9,"bottom",544,"L"
"10248","1884_027_Vis2AI_Home2A",249,246,7963310,10,-3.0264,-0.123,1,9,"bottom",544,"L"
"10249","1884_027_Vis2AI_Home2A",25,25,839817,10,1.2396,0.6549,1,1,"bottom",495,"R"
"10250","1884_027_Vis2AI_Home2A",250,247,7982010,10,-2.9193,-1.1658,1,9,"bottom",544,"L"
"10251","1884_027_Vis2AI_Home2A",251,248,7998360,10,-3.5829,1.0779,1,9,"bottom",544,"L"
"10252","1884_027_Vis2AI_Home2A",252,249,8018260,10,-2.7033,-0.2169,1,9,"bottom",544,"L"
"10253","1884_027_Vis2AI_Home2A",253,250,8047610,10,2.9796,-0.9912,1,9,"bottom",334,"R"
"10254","1884_027_Vis2AI_Home2A",254,251,8062510,10,3.0543,-1.0644,1,9,"bottom",334,"R"
"10255","1884_027_Vis2AI_Home2A",255,252,8080760,10,2.4978,-0.9843,1,9,"bottom",334,"R"
"10256","1884_027_Vis2AI_Home2A",26,26,851617,10,1.9482,-1.2717,1,1,"bottom",495,"R"
"10257","1884_027_Vis2AI_Home2A",27,27,900667,10,-3.1803,-0.291,1,1,"bottom",471,"L"
"10258","1884_027_Vis2AI_Home2A",28,28,922967,10,-4.1595,0.7674,1,1,"bottom",471,"L"
"10259","1884_027_Vis2AI_Home2A",29,29,940117,10,-3.5208,1.0656,1,1,"bottom",471,"L"
"10260","1884_027_Vis2AI_Home2A",30,30,968417,10,2.1495,-0.0528,1,1,"bottom",702,"R"
"10261","1884_027_Vis2AI_Home2A",32,32,999667,10,2.3328,0.5889,1,1,"bottom",702,"R"
"10262","1884_027_Vis2AI_Home2A",33,33,1015367,10,2.6643,0.3408,1,1,"bottom",702,"R"
"10263","1884_027_Vis2AI_Home2A",35,35,1044667,10,2.0607,-0.0309,1,1,"bottom",702,"R"
"10264","1884_027_Vis2AI_Home2A",37,37,1083067,10,2.5446,-0.6324,1,1,"bottom",702,"R"
"10265","1884_027_Vis2AI_Home2A",38,38,1109917,10,2.1972,0.3165,1,1,"bottom",702,"R"
"10266","1884_027_Vis2AI_Home2A",39,39,1149017,10,-3.9696,-0.0834,1,1,"bottom",544,"L"
"10267","1884_027_Vis2AI_Home2A",40,40,1170667,10,-3.2901,-0.3882,1,1,"bottom",544,"L"
"10268","1884_027_Vis2AI_Home2A",41,41,1190867,10,-4.3734,0.2985,1,1,"bottom",544,"L"
"10269","1884_027_Vis2AI_Home2A",42,42,1234367,10,2.3721,0.4143,1,1,"bottom",334,"R"
"10270","1884_027_Vis2AI_Home2A",43,43,1264117,10,2.4396,0.1281,1,1,"bottom",334,"R"
"10271","1884_027_Vis2AI_Home2A",58,58,1823617,10,1.6254,-0.9645,1,2,"bottom",973,"R"
"10272","1884_027_Vis2AI_Home2A",59,59,1857417,10,-4.0932,0.1698,1,2,"bottom",798,"L"
"10273","1884_027_Vis2AI_Home2A",60,60,1868217,10,-4.3212,0.3645,1,2,"bottom",798,"L"
"10274","1884_027_Vis2AI_Home2A",61,61,1882317,10,-2.6328,0.1434,1,2,"bottom",798,"L"
"10275","1884_027_Vis2AI_Home2A",62,62,1916917,10,2.0643,-0.0687,1,2,"bottom",637,"R"
"10276","1884_027_Vis2AI_Home2A",63,63,1930867,10,2.3604,0.591,1,2,"bottom",637,"R"
"10277","1884_027_Vis2AI_Home2A",64,64,1943717,10,1.5231,0.672,1,2,"bottom",637,"R"
"10278","1884_027_Vis2AI_Home2A",90,90,2900967,10,2.0433,0.9666,1,3,"bottom",993,"R"
"10279","1884_027_Vis2AI_Home2A",91,91,2917067,10,2.5674,-0.2745,1,3,"bottom",993,"R"
"10280","1884_027_Vis2AI_Home2A",92,92,2928367,10,2.3868,0.2979,1,3,"bottom",993,"R"
"10281","1884_027_Vis2AI_Home2A",93,93,2957867,10,1.6713,0.0348,1,3,"bottom",495,"R"
"10282","1884_027_Vis2AI_Home2A",94,94,2968767,10,2.1309,0.6219,1,3,"bottom",495,"R"
"10283","1884_027_Vis2AI_Home2A",95,95,2981217,10,1.761,0.0885,1,3,"bottom",495,"R"
"10284","1884_027_Vis2AI_Home2A",96,96,3000017,10,1.458,-1.0689,1,3,"bottom",495,"R"
"10285","1884_027_Vis2AI_Home2A",97,97,3031267,10,-2.8722,0.4437,1,3,"bottom",471,"L"
"10286","1884_027_Vis4AO_Home4A",100,100,3977000,10,-2.0511,-0.2232,1,4,"bottom",520,"L"
"10287","1884_027_Vis4AO_Home4A",101,101,4010500,10,3.3477,-0.492,1,4,"bottom",337,"R"
"10288","1884_027_Vis4AO_Home4A",102,102,4029500,10,2.8167,-0.2094,1,4,"bottom",337,"R"
"10289","1884_027_Vis4AO_Home4A",103,103,4048250,10,2.3097,0.5433,1,4,"bottom",337,"R"
"10290","1884_027_Vis4AO_Home4A",114,114,4530600,10,3.5823,0.4116,1,5,"bottom",776,"R"
"10291","1884_027_Vis4AO_Home4A",115,115,4545700,10,3.444,0.0414,1,5,"bottom",776,"R"
"10292","1884_027_Vis4AO_Home4A",116,116,4563900,10,3.3591,0.3693,1,5,"bottom",776,"R"
"10293","1884_027_Vis4AO_Home4A",117,117,4582700,10,3.4977,0.5907,1,5,"bottom",776,"R"
"10294","1884_027_Vis4AO_Home4A",118,118,4611600,10,-3.3999,-0.1116,1,5,"bottom",638,"L"
"10295","1884_027_Vis4AO_Home4A",119,119,4625800,10,-2.9469,0.2415,1,5,"bottom",638,"L"
"10296","1884_027_Vis4AO_Home4A",120,120,4644300,10,-2.436,0.123,1,5,"bottom",638,"L"
"10297","1884_027_Vis4AO_Home4A",121,121,4660150,10,-2.3613,0.1356,1,5,"bottom",638,"L"
"10298","1884_027_Vis4AO_Home4A",122,122,4676400,10,-2.7909,-0.1452,1,5,"bottom",638,"L"
"10299","1884_027_Vis4AO_Home4A",123,123,4698400,10,-2.4546,0.1155,1,5,"bottom",638,"L"
"10300","1884_027_Vis4AO_Home4A",124,124,4732500,10,-2.7291,0.5136,1,5,"bottom",636,"L"
"10301","1884_027_Vis4AO_Home4A",125,125,4749700,10,-3.3747,0.2565,1,5,"bottom",636,"L"
"10302","1884_027_Vis4AO_Home4A",126,126,4775550,10,-3.6294,0.9123,1,5,"bottom",636,"L"
"10303","1884_027_Vis4AO_Home4A",127,127,4796350,10,-2.7801,0.2397,1,5,"bottom",636,"L"
"10304","1884_027_Vis4AO_Home4A",128,128,4817150,10,-2.4423,-1.0032,1,5,"bottom",636,"L"
"10305","1884_027_Vis4AO_Home4A",129,129,4860100,10,-3.045,1.2468,1,5,"bottom",835,"L"
"10306","1884_027_Vis4AO_Home4A",13,13,385661,10,-2.4351,-0.8229,1,1,"bottom",638,"L"
"10307","1884_027_Vis4AO_Home4A",130,130,4878950,10,-1.485,0.2592,1,5,"bottom",835,"L"
"10308","1884_027_Vis4AO_Home4A",131,131,4902150,10,-2.6994,0.5133,1,5,"bottom",835,"L"
"10309","1884_027_Vis4AO_Home4A",132,132,4924000,10,-2.247,-0.7167,1,5,"bottom",835,"L"
"10310","1884_027_Vis4AO_Home4A",133,133,4948100,10,-2.0037,0.3243,1,5,"bottom",835,"L"
"10311","1884_027_Vis4AO_Home4A",134,134,4969350,10,-1.851,-0.4929,1,5,"bottom",835,"L"
